week_start,Commodity_Name,Province_Name,Price
2024-01-08,Beras,Kalimantan Tengah,18800.0
2024-01-15,Beras,Kalimantan Tengah,18800.0
2024-01-22,Beras,Kalimantan Tengah,18800.0
2024-01-29,Beras,Kalimantan Tengah,18800.0
2024-02-05,Beras,Kalimantan Tengah,18900.0
2024-02-12,Beras,Kalimantan Tengah,18942.86
2024-02-19,Beras,Kalimantan Tengah,19275.0
2024-02-26,Beras,Kalimantan Tengah,19471.43
2024-03-04,Beras,Kalimantan Tengah,19514.29
2024-03-11,Beras,Kalimantan Tengah,19500.0
2024-03-18,Beras,Kalimantan Tengah,19542.86
2024-03-25,Beras,Kalimantan Tengah,19550.0
2024-04-01,Beras,Kalimantan Tengah,19557.14
2024-04-08,Beras,Kalimantan Tengah,19640.0
2024-04-15,Beras,Kalimantan Tengah,19600.0
2024-04-22,Beras,Kalimantan Tengah,19521.43
2024-04-29,Beras,Kalimantan Tengah,19328.57
2024-05-06,Beras,Kalimantan Tengah,19300.0
2024-05-13,Beras,Kalimantan Tengah,19360.0
2024-05-20,Beras,Kalimantan Tengah,19270.0
2024-05-27,Beras,Kalimantan Tengah,19171.43
2024-06-03,Beras,Kalimantan Tengah,19150.0
2024-06-10,Beras,Kalimantan Tengah,19150.0
2024-06-17,Beras,Kalimantan Tengah,19150.0
2024-06-24,Beras,Kalimantan Tengah,18950.0
2024-07-01,Beras,Kalimantan Tengah,18950.0
2024-07-08,Beras,Kalimantan Tengah,18950.0
2024-07-15,Beras,Kalimantan Tengah,19100.0
2024-07-22,Beras,Kalimantan Tengah,19050.0
2024-07-29,Beras,Kalimantan Tengah,19071.43
2024-08-05,Beras,Kalimantan Tengah,19050.0
2024-08-12,Beras,Kalimantan Tengah,19050.0
2024-08-19,Beras,Kalimantan Tengah,19050.0
2024-08-26,Beras,Kalimantan Tengah,19050.0
2024-09-02,Beras,Kalimantan Tengah,18942.86
2024-09-09,Beras,Kalimantan Tengah,18850.0
2024-09-16,Beras,Kalimantan Tengah,18450.0
2024-09-23,Beras,Kalimantan Tengah,18378.57
2024-09-30,Beras,Kalimantan Tengah,18350.0
2024-10-07,Beras,Kalimantan Tengah,18350.0
2024-10-14,Beras,Kalimantan Tengah,18178.57
2024-10-21,Beras,Kalimantan Tengah,18050.0
2024-10-28,Beras,Kalimantan Tengah,18092.86
2024-11-04,Beras,Kalimantan Tengah,18100.0
2024-11-11,Beras,Kalimantan Tengah,18057.14
2024-11-18,Beras,Kalimantan Tengah,18135.71
2024-11-25,Beras,Kalimantan Tengah,18150.0
2024-12-02,Beras,Kalimantan Tengah,18150.0
2024-12-09,Beras,Kalimantan Tengah,18107.14
2024-12-16,Beras,Kalimantan Tengah,18100.0
2024-12-23,Beras,Kalimantan Tengah,18100.0
2024-12-30,Beras,Kalimantan Tengah,17885.71
2025-01-06,Beras,Kalimantan Tengah,17600.0
2025-01-13,Beras,Kalimantan Tengah,17600.0
2025-01-20,Beras,Kalimantan Tengah,17570.0
2025-01-27,Beras,Kalimantan Tengah,17492.86
2025-02-03,Beras,Kalimantan Tengah,17450.0
2025-02-10,Beras,Kalimantan Tengah,17450.0
2025-02-17,Beras,Kalimantan Tengah,17450.0
2025-02-24,Beras,Kalimantan Tengah,17450.0
2025-03-03,Beras,Kalimantan Tengah,17450.0
2025-03-10,Beras,Kalimantan Tengah,17421.43
2025-03-17,Beras,Kalimantan Tengah,17550.0
2025-03-24,Beras,Kalimantan Tengah,17650.0
2025-03-31,Beras,Kalimantan Tengah,17650.0
2025-04-07,Beras,Kalimantan Tengah,17614.29
2025-04-14,Beras,Kalimantan Tengah,17600.0
2025-04-21,Beras,Kalimantan Tengah,17550.0
2025-04-28,Beras,Kalimantan Tengah,17514.29
2025-05-05,Beras,Kalimantan Tengah,17500.0
2025-05-12,Beras,Kalimantan Tengah,17500.0
2025-05-19,Beras,Kalimantan Tengah,17500.0
2025-05-26,Beras,Kalimantan Tengah,17500.0
2025-06-02,Beras,Kalimantan Tengah,17500.0
2025-06-09,Beras,Kalimantan Tengah,17500.0
2025-06-16,Beras,Kalimantan Tengah,17500.0
2025-06-23,Beras,Kalimantan Tengah,17500.0
2025-06-30,Beras,Kalimantan Tengah,17500.0
2025-07-07,Beras,Kalimantan Tengah,17500.0
2025-07-14,Beras,Kalimantan Tengah,17500.0
2025-07-21,Beras,Kalimantan Tengah,17535.71
2025-07-28,Beras,Kalimantan Tengah,17550.0
2025-08-04,Beras,Kalimantan Tengah,17528.57
2025-08-11,Beras,Kalimantan Tengah,17500.0
2025-08-18,Beras,Kalimantan Tengah,17421.43
2025-08-25,Beras,Kalimantan Tengah,17400.0
2025-09-01,Beras,Kalimantan Tengah,17400.0
2025-09-08,Beras,Kalimantan Tengah,17400.0
2025-09-15,Beras,Kalimantan Tengah,17435.71
2025-09-22,Beras,Kalimantan Tengah,17450.0
2025-09-29,Beras,Kalimantan Tengah,17492.86
2025-10-06,Beras,Kalimantan Tengah,17500.0
2025-10-13,Beras,Kalimantan Tengah,17550.0
2025-10-20,Beras,Kalimantan Tengah,17580.0
2025-10-27,Beras,Kalimantan Tengah,17600.0
2025-11-03,Beras,Kalimantan Tengah,17578.57
2025-11-10,Beras,Kalimantan Tengah,17585.71
2025-11-17,Beras,Kalimantan Tengah,17600.0
2025-11-24,Beras,Kalimantan Tengah,17564.29
2025-12-01,Beras,Kalimantan Tengah,17585.71
2025-12-08,Beras,Kalimantan Tengah,17678.57
2025-12-15,Beras,Kalimantan Tengah,17860.0
2025-12-22,Beras,Kalimantan Tengah,17857.14
2025-12-29,Beras,Kalimantan Tengah,17892.86
2026-01-05,Beras,Kalimantan Tengah,17928.57
2026-01-12,Beras,Kalimantan Tengah,17883.33
2026-01-19,Beras,Kalimantan Tengah,17750.0
2026-01-26,Beras,Kalimantan Tengah,17814.29
2026-02-02,Beras,Kalimantan Tengah,17850.0
2026-02-09,Beras,Kalimantan Tengah,17825.0
2022-12-26,Beras,Kalimantan Timur,12900.0
2023-01-02,Beras,Kalimantan Timur,12971.43
2023-01-09,Beras,Kalimantan Timur,12992.86
2023-01-16,Beras,Kalimantan Timur,12964.29
2023-01-23,Beras,Kalimantan Timur,12964.29
2023-01-30,Beras,Kalimantan Timur,13157.14
2023-02-06,Beras,Kalimantan Timur,13221.43
2023-02-13,Beras,Kalimantan Timur,13380.0
2023-02-20,Beras,Kalimantan Timur,13530.0
2023-02-27,Beras,Kalimantan Timur,13650.0
2023-03-06,Beras,Kalimantan Timur,13778.57
2023-03-13,Beras,Kalimantan Timur,13783.33
2023-03-20,Beras,Kalimantan Timur,13690.0
2023-03-27,Beras,Kalimantan Timur,13900.0
2023-04-03,Beras,Kalimantan Timur,13925.0
2023-04-10,Beras,Kalimantan Timur,13983.33
2023-04-17,Beras,Kalimantan Timur,14000.0
2023-04-24,Beras,Kalimantan Timur,14040.0
2023-05-01,Beras,Kalimantan Timur,14050.0
2023-05-08,Beras,Kalimantan Timur,14100.0
2023-05-15,Beras,Kalimantan Timur,14070.0
2023-05-22,Beras,Kalimantan Timur,14121.43
2023-05-29,Beras,Kalimantan Timur,14125.0
2023-06-05,Beras,Kalimantan Timur,14130.0
2023-06-12,Beras,Kalimantan Timur,14150.0
2023-06-19,Beras,Kalimantan Timur,14150.0
2023-06-26,Beras,Kalimantan Timur,14350.0
2023-07-03,Beras,Kalimantan Timur,14200.0
2023-07-10,Beras,Kalimantan Timur,14270.0
2023-07-17,Beras,Kalimantan Timur,14300.0
2023-07-24,Beras,Kalimantan Timur,14342.86
2023-07-31,Beras,Kalimantan Timur,14350.0
2023-08-07,Beras,Kalimantan Timur,14350.0
2023-08-14,Beras,Kalimantan Timur,14340.0
2023-08-21,Beras,Kalimantan Timur,14350.0
2023-08-28,Beras,Kalimantan Timur,14378.57
2023-09-04,Beras,Kalimantan Timur,14400.0
2023-09-11,Beras,Kalimantan Timur,14500.0
2023-09-18,Beras,Kalimantan Timur,14580.0
2023-09-25,Beras,Kalimantan Timur,14800.0
2023-10-02,Beras,Kalimantan Timur,15042.86
2023-10-09,Beras,Kalimantan Timur,15092.86
2023-10-16,Beras,Kalimantan Timur,15100.0
2023-10-23,Beras,Kalimantan Timur,15150.0
2023-10-30,Beras,Kalimantan Timur,15150.0
2023-11-06,Beras,Kalimantan Timur,15192.86
2023-11-13,Beras,Kalimantan Timur,15150.0
2023-11-20,Beras,Kalimantan Timur,15150.0
2023-11-27,Beras,Kalimantan Timur,15185.71
2023-12-04,Beras,Kalimantan Timur,15185.71
2023-12-11,Beras,Kalimantan Timur,15250.0
2023-12-18,Beras,Kalimantan Timur,15250.0
2023-12-25,Beras,Kalimantan Timur,15310.0
2024-01-01,Beras,Kalimantan Timur,15114.29
2024-01-08,Beras,Kalimantan Timur,15364.29
2024-01-15,Beras,Kalimantan Timur,15071.43
2024-01-22,Beras,Kalimantan Timur,15100.0
2024-01-29,Beras,Kalimantan Timur,15200.0
2024-02-05,Beras,Kalimantan Timur,15178.57
2024-02-12,Beras,Kalimantan Timur,15342.86
2024-02-19,Beras,Kalimantan Timur,15616.67
2024-02-26,Beras,Kalimantan Timur,15785.71
2024-03-04,Beras,Kalimantan Timur,16071.43
2024-03-11,Beras,Kalimantan Timur,16271.43
2024-03-18,Beras,Kalimantan Timur,16585.71
2024-03-25,Beras,Kalimantan Timur,16464.29
2024-04-01,Beras,Kalimantan Timur,16550.0
2024-04-08,Beras,Kalimantan Timur,16650.0
2024-04-15,Beras,Kalimantan Timur,16340.0
2024-04-22,Beras,Kalimantan Timur,16321.43
2024-04-29,Beras,Kalimantan Timur,16300.0
2024-05-06,Beras,Kalimantan Timur,16283.33
2024-05-13,Beras,Kalimantan Timur,16180.0
2024-05-20,Beras,Kalimantan Timur,16240.0
2024-05-27,Beras,Kalimantan Timur,16207.14
2024-06-03,Beras,Kalimantan Timur,16228.57
2024-06-10,Beras,Kalimantan Timur,16271.43
2024-06-17,Beras,Kalimantan Timur,16328.57
2024-06-24,Beras,Kalimantan Timur,16221.43
2024-07-01,Beras,Kalimantan Timur,16314.29
2024-07-08,Beras,Kalimantan Timur,16285.71
2024-07-15,Beras,Kalimantan Timur,16228.57
2024-07-22,Beras,Kalimantan Timur,16207.14
2024-07-29,Beras,Kalimantan Timur,16242.86
2024-08-05,Beras,Kalimantan Timur,16285.71
2024-08-12,Beras,Kalimantan Timur,16150.0
2024-08-19,Beras,Kalimantan Timur,16120.0
2024-08-26,Beras,Kalimantan Timur,16128.57
2024-09-02,Beras,Kalimantan Timur,16064.29
2024-09-09,Beras,Kalimantan Timur,16050.0
2024-09-16,Beras,Kalimantan Timur,15992.86
2024-09-23,Beras,Kalimantan Timur,16000.0
2024-09-30,Beras,Kalimantan Timur,15921.43
2024-10-07,Beras,Kalimantan Timur,16121.43
2024-10-14,Beras,Kalimantan Timur,16071.43
2024-10-21,Beras,Kalimantan Timur,16200.0
2024-10-28,Beras,Kalimantan Timur,16050.0
2024-11-04,Beras,Kalimantan Timur,16042.86
2024-11-11,Beras,Kalimantan Timur,16107.14
2024-11-18,Beras,Kalimantan Timur,16107.14
2024-11-25,Beras,Kalimantan Timur,15914.29
2024-12-02,Beras,Kalimantan Timur,16100.0
2024-12-09,Beras,Kalimantan Timur,16000.0
2024-12-16,Beras,Kalimantan Timur,15950.0
2024-12-23,Beras,Kalimantan Timur,15900.0
2024-12-30,Beras,Kalimantan Timur,15950.0
2025-01-06,Beras,Kalimantan Timur,15992.86
2025-01-13,Beras,Kalimantan Timur,15950.0
2025-01-20,Beras,Kalimantan Timur,15920.0
2025-01-27,Beras,Kalimantan Timur,15928.57
2025-02-03,Beras,Kalimantan Timur,15907.14
2025-02-10,Beras,Kalimantan Timur,15942.86
2025-02-17,Beras,Kalimantan Timur,15971.43
2025-02-24,Beras,Kalimantan Timur,15935.71
2025-03-03,Beras,Kalimantan Timur,16021.43
2025-03-10,Beras,Kalimantan Timur,15992.86
2025-03-17,Beras,Kalimantan Timur,15928.57
2025-03-24,Beras,Kalimantan Timur,15925.0
2025-03-31,Beras,Kalimantan Timur,15978.57
2025-04-07,Beras,Kalimantan Timur,15971.43
2025-04-14,Beras,Kalimantan Timur,15950.0
2025-04-21,Beras,Kalimantan Timur,15950.0
2025-04-28,Beras,Kalimantan Timur,15878.57
2025-05-05,Beras,Kalimantan Timur,15850.0
2025-05-12,Beras,Kalimantan Timur,15850.0
2025-05-19,Beras,Kalimantan Timur,16000.0
2025-05-26,Beras,Kalimantan Timur,16000.0
2025-06-02,Beras,Kalimantan Timur,16050.0
2025-06-09,Beras,Kalimantan Timur,16100.0
2025-06-16,Beras,Kalimantan Timur,16207.14
2025-06-23,Beras,Kalimantan Timur,16350.0
2025-06-30,Beras,Kalimantan Timur,16400.0
2025-07-07,Beras,Kalimantan Timur,16421.43
2025-07-14,Beras,Kalimantan Timur,16400.0
2025-07-21,Beras,Kalimantan Timur,16457.14
2025-07-28,Beras,Kalimantan Timur,16450.0
2025-08-04,Beras,Kalimantan Timur,16450.0
2025-08-11,Beras,Kalimantan Timur,16421.43
2025-08-18,Beras,Kalimantan Timur,16435.71
2025-08-25,Beras,Kalimantan Timur,16464.29
2025-09-01,Beras,Kalimantan Timur,16500.0
2025-09-08,Beras,Kalimantan Timur,16500.0
2025-09-15,Beras,Kalimantan Timur,16507.14
2025-09-22,Beras,Kalimantan Timur,16850.0
2025-09-29,Beras,Kalimantan Timur,16528.57
2025-10-06,Beras,Kalimantan Timur,16535.71
2025-10-13,Beras,Kalimantan Timur,16540.0
2025-10-20,Beras,Kalimantan Timur,16450.0
2025-10-27,Beras,Kalimantan Timur,16364.29
2025-11-03,Beras,Kalimantan Timur,16350.0
2025-11-10,Beras,Kalimantan Timur,16321.43
2025-11-17,Beras,Kalimantan Timur,16300.0
2025-11-24,Beras,Kalimantan Timur,16250.0
2025-12-01,Beras,Kalimantan Timur,16250.0
2025-12-08,Beras,Kalimantan Timur,16250.0
2025-12-15,Beras,Kalimantan Timur,16260.0
2025-12-22,Beras,Kalimantan Timur,16250.0
2025-12-29,Beras,Kalimantan Timur,16200.0
2026-01-05,Beras,Kalimantan Timur,16200.0
2026-01-12,Beras,Kalimantan Timur,16208.33
2026-01-19,Beras,Kalimantan Timur,16083.33
2026-01-26,Beras,Kalimantan Timur,16050.0
2026-02-02,Beras,Kalimantan Timur,16050.0
2026-02-09,Beras,Kalimantan Timur,16050.0
2022-12-26,Beras,Kalimantan Utara,13992.86
2023-01-02,Beras,Kalimantan Utara,14064.29
2023-01-09,Beras,Kalimantan Utara,14185.71
2023-01-16,Beras,Kalimantan Utara,14200.0
2023-01-23,Beras,Kalimantan Utara,14200.0
2023-01-30,Beras,Kalimantan Utara,14200.0
2023-02-06,Beras,Kalimantan Utara,14342.86
2023-02-13,Beras,Kalimantan Utara,14400.0
2023-02-20,Beras,Kalimantan Utara,14450.0
2023-02-27,Beras,Kalimantan Utara,14492.86
2023-03-06,Beras,Kalimantan Utara,14450.0
2023-03-13,Beras,Kalimantan Utara,14450.0
2023-03-20,Beras,Kalimantan Utara,14450.0
2023-03-27,Beras,Kalimantan Utara,14514.29
2023-04-03,Beras,Kalimantan Utara,14600.0
2023-04-10,Beras,Kalimantan Utara,14550.0
2023-04-17,Beras,Kalimantan Utara,14550.0
2023-04-24,Beras,Kalimantan Utara,14530.0
2023-05-01,Beras,Kalimantan Utara,14508.33
2023-05-08,Beras,Kalimantan Utara,14500.0
2023-05-15,Beras,Kalimantan Utara,14470.0
2023-05-22,Beras,Kalimantan Utara,14450.0
2023-05-29,Beras,Kalimantan Utara,14492.86
2023-06-05,Beras,Kalimantan Utara,14500.0
2023-06-12,Beras,Kalimantan Utara,14550.0
2023-06-19,Beras,Kalimantan Utara,14550.0
2023-06-26,Beras,Kalimantan Utara,14550.0
2023-07-03,Beras,Kalimantan Utara,14550.0
2023-07-10,Beras,Kalimantan Utara,14580.0
2023-07-17,Beras,Kalimantan Utara,14600.0
2023-07-24,Beras,Kalimantan Utara,14600.0
2023-07-31,Beras,Kalimantan Utara,14650.0
2023-08-07,Beras,Kalimantan Utara,14650.0
2023-08-14,Beras,Kalimantan Utara,14640.0
2023-08-21,Beras,Kalimantan Utara,14600.0
2023-08-28,Beras,Kalimantan Utara,14642.86
2023-09-04,Beras,Kalimantan Utara,14685.71
2023-09-11,Beras,Kalimantan Utara,14710.0
2023-09-18,Beras,Kalimantan Utara,14970.0
2023-09-25,Beras,Kalimantan Utara,15500.0
2023-10-02,Beras,Kalimantan Utara,15550.0
2023-10-09,Beras,Kalimantan Utara,15600.0
2023-10-16,Beras,Kalimantan Utara,15600.0
2023-10-23,Beras,Kalimantan Utara,15700.0
2023-10-30,Beras,Kalimantan Utara,15900.0
2023-11-06,Beras,Kalimantan Utara,15850.0
2023-11-13,Beras,Kalimantan Utara,15871.43
2023-11-20,Beras,Kalimantan Utara,15910.0
2023-11-27,Beras,Kalimantan Utara,16014.29
2023-12-04,Beras,Kalimantan Utara,16171.43
2023-12-11,Beras,Kalimantan Utara,16200.0
2023-12-18,Beras,Kalimantan Utara,16200.0
2023-12-25,Beras,Kalimantan Utara,16120.0
2024-01-01,Beras,Kalimantan Utara,16083.33
2024-01-08,Beras,Kalimantan Utara,16128.57
2024-01-15,Beras,Kalimantan Utara,16150.0
2024-01-22,Beras,Kalimantan Utara,16192.86
2024-01-29,Beras,Kalimantan Utara,16364.29
2024-02-05,Beras,Kalimantan Utara,16535.71
2024-02-12,Beras,Kalimantan Utara,16600.0
2024-02-19,Beras,Kalimantan Utara,16625.0
2024-02-26,Beras,Kalimantan Utara,16707.14
2024-03-04,Beras,Kalimantan Utara,16842.86
2024-03-11,Beras,Kalimantan Utara,16850.0
2024-03-18,Beras,Kalimantan Utara,16850.0
2024-03-25,Beras,Kalimantan Utara,17035.71
2024-04-01,Beras,Kalimantan Utara,17050.0
2024-04-08,Beras,Kalimantan Utara,17050.0
2024-04-15,Beras,Kalimantan Utara,17050.0
2024-04-22,Beras,Kalimantan Utara,17050.0
2024-04-29,Beras,Kalimantan Utara,16964.29
2024-05-06,Beras,Kalimantan Utara,16950.0
2024-05-13,Beras,Kalimantan Utara,16960.0
2024-05-20,Beras,Kalimantan Utara,16940.0
2024-05-27,Beras,Kalimantan Utara,16907.14
2024-06-03,Beras,Kalimantan Utara,16900.0
2024-06-10,Beras,Kalimantan Utara,16900.0
2024-06-17,Beras,Kalimantan Utara,16900.0
2024-06-24,Beras,Kalimantan Utara,16900.0
2024-07-01,Beras,Kalimantan Utara,16778.57
2024-07-08,Beras,Kalimantan Utara,16778.57
2024-07-15,Beras,Kalimantan Utara,16750.0
2024-07-22,Beras,Kalimantan Utara,16750.0
2024-07-29,Beras,Kalimantan Utara,16750.0
2024-08-05,Beras,Kalimantan Utara,16750.0
2024-08-12,Beras,Kalimantan Utara,16750.0
2024-08-19,Beras,Kalimantan Utara,16750.0
2024-08-26,Beras,Kalimantan Utara,16750.0
2024-09-02,Beras,Kalimantan Utara,16750.0
2024-09-09,Beras,Kalimantan Utara,16700.0
2024-09-16,Beras,Kalimantan Utara,16700.0
2024-09-23,Beras,Kalimantan Utara,16700.0
2024-09-30,Beras,Kalimantan Utara,16700.0
2024-10-07,Beras,Kalimantan Utara,16678.57
2024-10-14,Beras,Kalimantan Utara,16650.0
2024-10-21,Beras,Kalimantan Utara,16650.0
2024-10-28,Beras,Kalimantan Utara,16650.0
2024-11-04,Beras,Kalimantan Utara,16650.0
2024-11-11,Beras,Kalimantan Utara,16628.57
2024-11-18,Beras,Kalimantan Utara,16650.0
2024-11-25,Beras,Kalimantan Utara,16628.57
2024-12-02,Beras,Kalimantan Utara,16650.0
2024-12-09,Beras,Kalimantan Utara,16650.0
2024-12-16,Beras,Kalimantan Utara,16650.0
2024-12-23,Beras,Kalimantan Utara,16650.0
2024-12-30,Beras,Kalimantan Utara,16628.57
2025-01-06,Beras,Kalimantan Utara,16533.33
2025-01-13,Beras,Kalimantan Utara,16570.0
2025-01-20,Beras,Kalimantan Utara,16550.0
2025-01-27,Beras,Kalimantan Utara,16550.0
2025-02-03,Beras,Kalimantan Utara,16550.0
2025-02-10,Beras,Kalimantan Utara,16550.0
2025-02-17,Beras,Kalimantan Utara,16550.0
2025-02-24,Beras,Kalimantan Utara,16528.57
2025-03-03,Beras,Kalimantan Utara,16550.0
2025-03-10,Beras,Kalimantan Utara,16550.0
2025-03-17,Beras,Kalimantan Utara,16550.0
2025-03-24,Beras,Kalimantan Utara,16550.0
2025-03-31,Beras,Kalimantan Utara,16592.86
2025-04-07,Beras,Kalimantan Utara,16571.43
2025-04-14,Beras,Kalimantan Utara,16550.0
2025-04-21,Beras,Kalimantan Utara,16550.0
2025-04-28,Beras,Kalimantan Utara,16578.57
2025-05-05,Beras,Kalimantan Utara,16600.0
2025-05-12,Beras,Kalimantan Utara,16600.0
2025-05-19,Beras,Kalimantan Utara,16600.0
2025-05-26,Beras,Kalimantan Utara,16600.0
2025-06-02,Beras,Kalimantan Utara,16600.0
2025-06-09,Beras,Kalimantan Utara,16671.43
2025-06-16,Beras,Kalimantan Utara,16650.0
2025-06-23,Beras,Kalimantan Utara,16650.0
2025-06-30,Beras,Kalimantan Utara,16821.43
2025-07-07,Beras,Kalimantan Utara,16950.0
2025-07-14,Beras,Kalimantan Utara,16950.0
2025-07-21,Beras,Kalimantan Utara,17050.0
2025-07-28,Beras,Kalimantan Utara,17050.0
2025-08-04,Beras,Kalimantan Utara,17035.71
2025-08-11,Beras,Kalimantan Utara,17150.0
2025-08-18,Beras,Kalimantan Utara,17150.0
2025-08-25,Beras,Kalimantan Utara,17357.14
2025-09-01,Beras,Kalimantan Utara,17457.14
2025-09-08,Beras,Kalimantan Utara,17550.0
2025-09-15,Beras,Kalimantan Utara,17550.0
2025-09-22,Beras,Kalimantan Utara,17350.0
2025-09-29,Beras,Kalimantan Utara,17300.0
2025-10-06,Beras,Kalimantan Utara,17300.0
2025-10-13,Beras,Kalimantan Utara,17230.0
2025-10-20,Beras,Kalimantan Utara,17330.0
2025-10-27,Beras,Kalimantan Utara,17250.0
2025-11-03,Beras,Kalimantan Utara,17300.0
2025-11-10,Beras,Kalimantan Utara,17242.86
2025-11-17,Beras,Kalimantan Utara,17250.0
2025-11-24,Beras,Kalimantan Utara,17250.0
2025-12-01,Beras,Kalimantan Utara,17250.0
2025-12-08,Beras,Kalimantan Utara,17250.0
2025-12-15,Beras,Kalimantan Utara,17240.0
2025-12-22,Beras,Kalimantan Utara,17300.0
2025-12-29,Beras,Kalimantan Utara,17264.29
2026-01-05,Beras,Kalimantan Utara,17292.86
2026-01-12,Beras,Kalimantan Utara,17150.0
2026-01-19,Beras,Kalimantan Utara,17183.33
2026-01-26,Beras,Kalimantan Utara,17250.0
2026-02-02,Beras,Kalimantan Utara,17378.57
2026-02-09,Beras,Kalimantan Utara,17362.5
2022-12-26,Beras,Kepulauan Bangka Belitung,12178.57
2023-01-02,Beras,Kepulauan Bangka Belitung,12300.0
2023-01-09,Beras,Kepulauan Bangka Belitung,12300.0
2023-01-16,Beras,Kepulauan Bangka Belitung,12300.0
2023-01-23,Beras,Kepulauan Bangka Belitung,12300.0
2023-01-30,Beras,Kepulauan Bangka Belitung,12385.71
2023-02-06,Beras,Kepulauan Bangka Belitung,12442.86
2023-02-13,Beras,Kepulauan Bangka Belitung,12450.0
2023-02-20,Beras,Kepulauan Bangka Belitung,12450.0
2023-02-27,Beras,Kepulauan Bangka Belitung,12550.0
2023-03-06,Beras,Kepulauan Bangka Belitung,12550.0
2023-03-13,Beras,Kepulauan Bangka Belitung,12600.0
2023-03-20,Beras,Kepulauan Bangka Belitung,12650.0
2023-03-27,Beras,Kepulauan Bangka Belitung,12885.71
2023-04-03,Beras,Kepulauan Bangka Belitung,13050.0
2023-04-10,Beras,Kepulauan Bangka Belitung,13100.0
2023-04-17,Beras,Kepulauan Bangka Belitung,13100.0
2023-04-24,Beras,Kepulauan Bangka Belitung,13100.0
2023-05-01,Beras,Kepulauan Bangka Belitung,13100.0
2023-05-08,Beras,Kepulauan Bangka Belitung,13135.71
2023-05-15,Beras,Kepulauan Bangka Belitung,13120.0
2023-05-22,Beras,Kepulauan Bangka Belitung,13100.0
2023-05-29,Beras,Kepulauan Bangka Belitung,13100.0
2023-06-05,Beras,Kepulauan Bangka Belitung,13100.0
2023-06-12,Beras,Kepulauan Bangka Belitung,13100.0
2023-06-19,Beras,Kepulauan Bangka Belitung,13150.0
2023-06-26,Beras,Kepulauan Bangka Belitung,13150.0
2023-07-03,Beras,Kepulauan Bangka Belitung,13142.86
2023-07-10,Beras,Kepulauan Bangka Belitung,13150.0
2023-07-17,Beras,Kepulauan Bangka Belitung,13150.0
2023-07-24,Beras,Kepulauan Bangka Belitung,13150.0
2023-07-31,Beras,Kepulauan Bangka Belitung,13150.0
2023-08-07,Beras,Kepulauan Bangka Belitung,13242.86
2023-08-14,Beras,Kepulauan Bangka Belitung,13300.0
2023-08-21,Beras,Kepulauan Bangka Belitung,13400.0
2023-08-28,Beras,Kepulauan Bangka Belitung,13485.71
2023-09-04,Beras,Kepulauan Bangka Belitung,13707.14
2023-09-11,Beras,Kepulauan Bangka Belitung,13770.0
2023-09-18,Beras,Kepulauan Bangka Belitung,14020.0
2023-09-25,Beras,Kepulauan Bangka Belitung,14100.0
2023-10-02,Beras,Kepulauan Bangka Belitung,14200.0
2023-10-09,Beras,Kepulauan Bangka Belitung,14471.43
2023-10-16,Beras,Kepulauan Bangka Belitung,14514.29
2023-10-23,Beras,Kepulauan Bangka Belitung,14500.0
2023-10-30,Beras,Kepulauan Bangka Belitung,14510.0
2023-11-06,Beras,Kepulauan Bangka Belitung,14550.0
2023-11-13,Beras,Kepulauan Bangka Belitung,14578.57
2023-11-20,Beras,Kepulauan Bangka Belitung,14650.0
2023-11-27,Beras,Kepulauan Bangka Belitung,14614.29
2023-12-04,Beras,Kepulauan Bangka Belitung,14600.0
2023-12-11,Beras,Kepulauan Bangka Belitung,14600.0
2023-12-18,Beras,Kepulauan Bangka Belitung,14600.0
2023-12-25,Beras,Kepulauan Bangka Belitung,14600.0
2024-01-01,Beras,Kepulauan Bangka Belitung,14600.0
2024-01-08,Beras,Kepulauan Bangka Belitung,14650.0
2024-01-15,Beras,Kepulauan Bangka Belitung,14650.0
2024-01-22,Beras,Kepulauan Bangka Belitung,14607.14
2024-01-29,Beras,Kepulauan Bangka Belitung,14850.0
2024-02-05,Beras,Kepulauan Bangka Belitung,15507.14
2024-02-12,Beras,Kepulauan Bangka Belitung,15850.0
2024-02-19,Beras,Kepulauan Bangka Belitung,16208.33
2024-02-26,Beras,Kepulauan Bangka Belitung,16421.43
2024-03-04,Beras,Kepulauan Bangka Belitung,16492.86
2024-03-11,Beras,Kepulauan Bangka Belitung,16378.57
2024-03-18,Beras,Kepulauan Bangka Belitung,16321.43
2024-03-25,Beras,Kepulauan Bangka Belitung,16300.0
2024-04-01,Beras,Kepulauan Bangka Belitung,16300.0
2024-04-08,Beras,Kepulauan Bangka Belitung,16300.0
2024-04-15,Beras,Kepulauan Bangka Belitung,16150.0
2024-04-22,Beras,Kepulauan Bangka Belitung,16042.86
2024-04-29,Beras,Kepulauan Bangka Belitung,15907.14
2024-05-06,Beras,Kepulauan Bangka Belitung,15835.71
2024-05-13,Beras,Kepulauan Bangka Belitung,15800.0
2024-05-20,Beras,Kepulauan Bangka Belitung,15800.0
2024-05-27,Beras,Kepulauan Bangka Belitung,15635.71
2024-06-03,Beras,Kepulauan Bangka Belitung,15550.0
2024-06-10,Beras,Kepulauan Bangka Belitung,15550.0
2024-06-17,Beras,Kepulauan Bangka Belitung,15407.14
2024-06-24,Beras,Kepulauan Bangka Belitung,15128.57
2024-07-01,Beras,Kepulauan Bangka Belitung,15178.57
